2019-01-18 15:28:32,517 [Worker-141: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:28:44,232 [Worker-143: Launching UserControllerTest.whenUploadSuccess] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:28:44,232 [Worker-143: Launching UserControllerTest.whenUploadSuccess] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:29:25,110 [Worker-143: Launching UserControllerTest.whenUploadSuccess] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:29:25,111 [Worker-143: Launching UserControllerTest.whenUploadSuccess] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:30:42,129 [Worker-143: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:30:42,130 [Worker-143: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:30:42,131 [Worker-143: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:30:42,132 [Worker-143: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:30:49,373 [Worker-145: Launching UserControllerTest.whenDeleteSuccess] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:30:49,373 [Worker-145: Launching UserControllerTest.whenDeleteSuccess] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:31:06,513 [Worker-119: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:31:06,514 [Worker-119: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:31:06,514 [Worker-119: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:31:06,515 [Worker-119: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:31:42,741 [Worker-143: Launching UserControllerTest] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:31:42,742 [Worker-143: Launching UserControllerTest] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:32:35,836 [Worker-145: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:32:35,837 [Worker-145: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:32:35,838 [Worker-145: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:32:35,838 [Worker-145: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:32:44,900 [Worker-148: Launching UserControllerTest] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:32:44,900 [Worker-148: Launching UserControllerTest] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:33:07,682 [Worker-146: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:33:07,683 [Worker-146: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:33:07,684 [Worker-146: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:33:07,684 [Worker-146: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:33:14,991 [Worker-119: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:33:14,992 [Worker-119: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:33:14,993 [Worker-119: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:33:14,994 [Worker-119: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:39:20,942 [Worker-149: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:39:20,944 [Worker-149: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:39:20,947 [Worker-149: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:39:20,948 [Worker-149: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:39:27,503 [Worker-141: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:39:27,504 [Worker-141: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:39:27,504 [Worker-141: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:39:27,505 [Worker-141: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:39:40,605 [Worker-148: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:39:40,607 [Worker-148: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:39:40,608 [Worker-148: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:39:40,609 [Worker-148: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:40:25,530 [Worker-141: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:25,531 [Worker-141: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:40:25,534 [Worker-141: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:25,534 [Worker-141: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:40:30,336 [Worker-151: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:30,337 [Worker-151: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:40:30,339 [Worker-151: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:30,339 [Worker-151: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:40:36,117 [Worker-150: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:36,118 [Worker-150: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:40:36,120 [Worker-150: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:36,120 [Worker-150: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:40:37,141 [Worker-151: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:37,142 [Worker-151: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:40:37,145 [Worker-151: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:37,146 [Worker-151: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:40:53,213 [Worker-150: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:53,213 [Worker-150: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-01-18 15:40:53,215 [Worker-150: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:40:53,216 [Worker-150: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:41:46,417 [Worker-151: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:41:46,417 [Worker-151: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:41:46,457 [Worker-151: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:41:46,457 [Worker-151: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:49:05,103 [Worker-153: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:49:05,104 [Worker-153: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:49:05,105 [Worker-153: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:49:05,106 [Worker-153: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:50:32,387 [Worker-150: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:50:32,388 [Worker-150: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:50:32,389 [Worker-150: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:50:32,390 [Worker-150: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:50:48,332 [Worker-155: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:50:48,333 [Worker-155: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:50:48,333 [Worker-155: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:50:48,334 [Worker-155: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:51:15,499 [Worker-155: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:15,501 [Worker-155: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:51:15,501 [Worker-155: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:15,502 [Worker-155: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:51:20,852 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:20,853 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:51:20,855 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:20,855 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:51:25,661 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:25,662 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:51:25,663 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:25,664 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:51:48,254 [Worker-154: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:48,255 [Worker-154: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:51:48,255 [Worker-154: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:51:48,256 [Worker-154: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:51:55,452 [Worker-156: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:51:55,452 [Worker-156: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:51:55,494 [Worker-156: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:51:55,495 [Worker-156: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:52:43,177 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:52:43,178 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:52:43,178 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:52:43,179 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:52:45,960 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:52:45,961 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:52:45,962 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:52:45,962 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:52:53,053 [Worker-155: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:52:53,053 [Worker-155: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:52:53,093 [Worker-155: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:52:53,093 [Worker-155: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:53:39,852 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:53:39,854 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:53:39,855 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:53:39,855 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:54:00,286 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:54:00,287 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:54:00,288 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:54:00,289 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:54:07,895 [Worker-149: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:54:07,895 [Worker-149: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:54:07,936 [Worker-149: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:54:07,936 [Worker-149: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:54:40,335 [Worker-149: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:54:40,336 [Worker-149: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:54:40,336 [Worker-149: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:54:40,337 [Worker-149: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:54:43,205 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:54:43,207 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 15:54:43,208 [Worker-157: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 15:54:43,209 [Worker-157: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 15:54:47,210 [Worker-157: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:54:47,210 [Worker-157: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 15:54:47,249 [Worker-157: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 15:54:47,249 [Worker-157: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 16:04:17,469 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:04:17,470 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 16:04:17,470 [Worker-156: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:04:17,471 [Worker-156: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 16:04:26,141 [Worker-154: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:04:26,142 [Worker-154: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 16:04:26,143 [Worker-154: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:04:26,143 [Worker-154: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 16:04:34,446 [Worker-160: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 16:04:34,446 [Worker-160: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 16:04:34,483 [Worker-160: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 16:04:34,483 [Worker-160: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 16:05:07,516 [Worker-165: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:05:07,517 [Worker-165: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-01-18 16:05:07,517 [Worker-165: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:05:07,518 [Worker-165: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-18 16:05:09,944 [Worker-163: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 16:05:09,945 [Worker-163: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 16:05:09,983 [Worker-163: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-brower: com.ph.security:ph-security-brower:1.0.0-SNAPSHOT with classifier null to /ph-security-brower/target/classes
2019-01-18 16:05:09,983 [Worker-163: Launching DemoApplication] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ph-security-core: com.ph.security:ph-security-core:1.0.0-SNAPSHOT with classifier null to /ph-security-core/target/classes
2019-01-18 16:06:37,558 [Worker-161: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 16:06:37,559 [Worker-161: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
